timestamp_unix,timestamp_iso,participant_full_id,wearing_detection_percentage,missing_value_reason
1733372520000,2024-12-05T04:22:00Z,1573-1-1-00002,,device_not_recording
1733372580000,2024-12-05T04:23:00Z,1573-1-1-00002,,device_not_recording
1733372640000,2024-12-05T04:24:00Z,1573-1-1-00002,,device_not_recording
1733372700000,2024-12-05T04:25:00Z,1573-1-1-00002,,device_not_recording
1733372760000,2024-12-05T04:26:00Z,1573-1-1-00002,,device_not_recording
1733372820000,2024-12-05T04:27:00Z,1573-1-1-00002,,device_not_recording
1733372880000,2024-12-05T04:28:00Z,1573-1-1-00002,,device_not_recording
1733372940000,2024-12-05T04:29:00Z,1573-1-1-00002,,device_not_recording
1733373000000,2024-12-05T04:30:00Z,1573-1-1-00002,,device_not_recording
1733373060000,2024-12-05T04:31:00Z,1573-1-1-00002,,device_not_recording
1733373120000,2024-12-05T04:32:00Z,1573-1-1-00002,,device_not_recording
1733373180000,2024-12-05T04:33:00Z,1573-1-1-00002,,device_not_recording
1733373240000,2024-12-05T04:34:00Z,1573-1-1-00002,,device_not_recording
1733373300000,2024-12-05T04:35:00Z,1573-1-1-00002,,device_not_recording
1733373360000,2024-12-05T04:36:00Z,1573-1-1-00002,,device_not_recording
1733373420000,2024-12-05T04:37:00Z,1573-1-1-00002,,device_not_recording
1733373480000,2024-12-05T04:38:00Z,1573-1-1-00002,,device_not_recording
1733373540000,2024-12-05T04:39:00Z,1573-1-1-00002,,device_not_recording
1733373600000,2024-12-05T04:40:00Z,1573-1-1-00002,,device_not_recording
1733373660000,2024-12-05T04:41:00Z,1573-1-1-00002,,device_not_recording
1733373720000,2024-12-05T04:42:00Z,1573-1-1-00002,,device_not_recording
1733373780000,2024-12-05T04:43:00Z,1573-1-1-00002,,device_not_recording
1733373840000,2024-12-05T04:44:00Z,1573-1-1-00002,,device_not_recording
1733373900000,2024-12-05T04:45:00Z,1573-1-1-00002,,device_not_recording
1733373960000,2024-12-05T04:46:00Z,1573-1-1-00002,,device_not_recording
1733374020000,2024-12-05T04:47:00Z,1573-1-1-00002,,device_not_recording
1733374080000,2024-12-05T04:48:00Z,1573-1-1-00002,,device_not_recording
1733374140000,2024-12-05T04:49:00Z,1573-1-1-00002,,device_not_recording
1733374200000,2024-12-05T04:50:00Z,1573-1-1-00002,,device_not_recording
1733374260000,2024-12-05T04:51:00Z,1573-1-1-00002,,device_not_recording
1733374320000,2024-12-05T04:52:00Z,1573-1-1-00002,,device_not_recording
1733374380000,2024-12-05T04:53:00Z,1573-1-1-00002,,device_not_recording
1733374440000,2024-12-05T04:54:00Z,1573-1-1-00002,,device_not_recording
1733374500000,2024-12-05T04:55:00Z,1573-1-1-00002,,device_not_recording
1733374560000,2024-12-05T04:56:00Z,1573-1-1-00002,,device_not_recording
1733374620000,2024-12-05T04:57:00Z,1573-1-1-00002,,device_not_recording
1733374680000,2024-12-05T04:58:00Z,1573-1-1-00002,,device_not_recording
1733374740000,2024-12-05T04:59:00Z,1573-1-1-00002,,device_not_recording
1733374800000,2024-12-05T05:00:00Z,1573-1-1-00002,,device_not_recording
1733374860000,2024-12-05T05:01:00Z,1573-1-1-00002,,device_not_recording
1733374920000,2024-12-05T05:02:00Z,1573-1-1-00002,,device_not_recording
1733374980000,2024-12-05T05:03:00Z,1573-1-1-00002,,device_not_recording
1733375040000,2024-12-05T05:04:00Z,1573-1-1-00002,,device_not_recording
1733375100000,2024-12-05T05:05:00Z,1573-1-1-00002,,device_not_recording
1733375160000,2024-12-05T05:06:00Z,1573-1-1-00002,,device_not_recording
1733375220000,2024-12-05T05:07:00Z,1573-1-1-00002,,device_not_recording
1733375280000,2024-12-05T05:08:00Z,1573-1-1-00002,,device_not_recording
1733375340000,2024-12-05T05:09:00Z,1573-1-1-00002,,device_not_recording
1733375400000,2024-12-05T05:10:00Z,1573-1-1-00002,,device_not_recording
1733375460000,2024-12-05T05:11:00Z,1573-1-1-00002,,device_not_recording
1733375520000,2024-12-05T05:12:00Z,1573-1-1-00002,,device_not_recording
1733375580000,2024-12-05T05:13:00Z,1573-1-1-00002,,device_not_recording
1733375640000,2024-12-05T05:14:00Z,1573-1-1-00002,,device_not_recording
1733375700000,2024-12-05T05:15:00Z,1573-1-1-00002,,device_not_recording
1733375760000,2024-12-05T05:16:00Z,1573-1-1-00002,,device_not_recording
1733375820000,2024-12-05T05:17:00Z,1573-1-1-00002,,device_not_recording
1733375880000,2024-12-05T05:18:00Z,1573-1-1-00002,,device_not_recording
1733375940000,2024-12-05T05:19:00Z,1573-1-1-00002,,device_not_recording
1733376000000,2024-12-05T05:20:00Z,1573-1-1-00002,,device_not_recording
1733376060000,2024-12-05T05:21:00Z,1573-1-1-00002,,device_not_recording
1733376120000,2024-12-05T05:22:00Z,1573-1-1-00002,,device_not_recording
1733376180000,2024-12-05T05:23:00Z,1573-1-1-00002,,device_not_recording
1733376240000,2024-12-05T05:24:00Z,1573-1-1-00002,,device_not_recording
1733376300000,2024-12-05T05:25:00Z,1573-1-1-00002,,device_not_recording
1733376360000,2024-12-05T05:26:00Z,1573-1-1-00002,,device_not_recording
1733376420000,2024-12-05T05:27:00Z,1573-1-1-00002,,device_not_recording
1733376480000,2024-12-05T05:28:00Z,1573-1-1-00002,,device_not_recording
1733376540000,2024-12-05T05:29:00Z,1573-1-1-00002,,device_not_recording
1733376600000,2024-12-05T05:30:00Z,1573-1-1-00002,,device_not_recording
1733376660000,2024-12-05T05:31:00Z,1573-1-1-00002,,device_not_recording
1733376720000,2024-12-05T05:32:00Z,1573-1-1-00002,,device_not_recording
1733376780000,2024-12-05T05:33:00Z,1573-1-1-00002,,device_not_recording
1733376840000,2024-12-05T05:34:00Z,1573-1-1-00002,,device_not_recording
1733376900000,2024-12-05T05:35:00Z,1573-1-1-00002,,device_not_recording
1733376960000,2024-12-05T05:36:00Z,1573-1-1-00002,,device_not_recording
1733377020000,2024-12-05T05:37:00Z,1573-1-1-00002,,device_not_recording
1733377080000,2024-12-05T05:38:00Z,1573-1-1-00002,,device_not_recording
1733377140000,2024-12-05T05:39:00Z,1573-1-1-00002,,device_not_recording
1733377200000,2024-12-05T05:40:00Z,1573-1-1-00002,,device_not_recording
1733377260000,2024-12-05T05:41:00Z,1573-1-1-00002,,device_not_recording
1733377320000,2024-12-05T05:42:00Z,1573-1-1-00002,,device_not_recording
1733377380000,2024-12-05T05:43:00Z,1573-1-1-00002,,device_not_recording
1733377440000,2024-12-05T05:44:00Z,1573-1-1-00002,,device_not_recording
1733377500000,2024-12-05T05:45:00Z,1573-1-1-00002,,device_not_recording
1733377560000,2024-12-05T05:46:00Z,1573-1-1-00002,,device_not_recording
1733377620000,2024-12-05T05:47:00Z,1573-1-1-00002,,device_not_recording
1733377680000,2024-12-05T05:48:00Z,1573-1-1-00002,,device_not_recording
1733377740000,2024-12-05T05:49:00Z,1573-1-1-00002,,device_not_recording
1733377800000,2024-12-05T05:50:00Z,1573-1-1-00002,,device_not_recording
1733377860000,2024-12-05T05:51:00Z,1573-1-1-00002,,device_not_recording
1733377920000,2024-12-05T05:52:00Z,1573-1-1-00002,,device_not_recording
1733377980000,2024-12-05T05:53:00Z,1573-1-1-00002,,device_not_recording
1733378040000,2024-12-05T05:54:00Z,1573-1-1-00002,,device_not_recording
1733378100000,2024-12-05T05:55:00Z,1573-1-1-00002,,device_not_recording
1733378160000,2024-12-05T05:56:00Z,1573-1-1-00002,,device_not_recording
1733378220000,2024-12-05T05:57:00Z,1573-1-1-00002,,device_not_recording
1733378280000,2024-12-05T05:58:00Z,1573-1-1-00002,,device_not_recording
1733378340000,2024-12-05T05:59:00Z,1573-1-1-00002,,device_not_recording
1733378400000,2024-12-05T06:00:00Z,1573-1-1-00002,,device_not_recording
1733378460000,2024-12-05T06:01:00Z,1573-1-1-00002,,device_not_recording
1733378520000,2024-12-05T06:02:00Z,1573-1-1-00002,,device_not_recording
1733378580000,2024-12-05T06:03:00Z,1573-1-1-00002,,device_not_recording
1733378640000,2024-12-05T06:04:00Z,1573-1-1-00002,,device_not_recording
1733378700000,2024-12-05T06:05:00Z,1573-1-1-00002,,device_not_recording
1733378760000,2024-12-05T06:06:00Z,1573-1-1-00002,,device_not_recording
1733378820000,2024-12-05T06:07:00Z,1573-1-1-00002,,device_not_recording
1733378880000,2024-12-05T06:08:00Z,1573-1-1-00002,,device_not_recording
1733378940000,2024-12-05T06:09:00Z,1573-1-1-00002,,device_not_recording
1733379000000,2024-12-05T06:10:00Z,1573-1-1-00002,,device_not_recording
1733379060000,2024-12-05T06:11:00Z,1573-1-1-00002,,device_not_recording
1733379120000,2024-12-05T06:12:00Z,1573-1-1-00002,,device_not_recording
1733379180000,2024-12-05T06:13:00Z,1573-1-1-00002,,device_not_recording
1733379240000,2024-12-05T06:14:00Z,1573-1-1-00002,,device_not_recording
1733379300000,2024-12-05T06:15:00Z,1573-1-1-00002,,device_not_recording
1733379360000,2024-12-05T06:16:00Z,1573-1-1-00002,,device_not_recording
1733379420000,2024-12-05T06:17:00Z,1573-1-1-00002,,device_not_recording
1733379480000,2024-12-05T06:18:00Z,1573-1-1-00002,,device_not_recording
1733379540000,2024-12-05T06:19:00Z,1573-1-1-00002,,device_not_recording
1733379600000,2024-12-05T06:20:00Z,1573-1-1-00002,,device_not_recording
1733379660000,2024-12-05T06:21:00Z,1573-1-1-00002,,device_not_recording
1733379720000,2024-12-05T06:22:00Z,1573-1-1-00002,,device_not_recording
1733379780000,2024-12-05T06:23:00Z,1573-1-1-00002,,device_not_recording
1733379840000,2024-12-05T06:24:00Z,1573-1-1-00002,,device_not_recording
1733379900000,2024-12-05T06:25:00Z,1573-1-1-00002,,device_not_recording
1733379960000,2024-12-05T06:26:00Z,1573-1-1-00002,,device_not_recording
1733380020000,2024-12-05T06:27:00Z,1573-1-1-00002,,device_not_recording
1733380080000,2024-12-05T06:28:00Z,1573-1-1-00002,,device_not_recording
1733380140000,2024-12-05T06:29:00Z,1573-1-1-00002,,device_not_recording
1733380200000,2024-12-05T06:30:00Z,1573-1-1-00002,,device_not_recording
1733380260000,2024-12-05T06:31:00Z,1573-1-1-00002,,device_not_recording
1733380320000,2024-12-05T06:32:00Z,1573-1-1-00002,,device_not_recording
1733380380000,2024-12-05T06:33:00Z,1573-1-1-00002,,device_not_recording
1733380440000,2024-12-05T06:34:00Z,1573-1-1-00002,,device_not_recording
1733380500000,2024-12-05T06:35:00Z,1573-1-1-00002,,device_not_recording
1733380560000,2024-12-05T06:36:00Z,1573-1-1-00002,,device_not_recording
1733380620000,2024-12-05T06:37:00Z,1573-1-1-00002,,device_not_recording
1733380680000,2024-12-05T06:38:00Z,1573-1-1-00002,,device_not_recording
1733380740000,2024-12-05T06:39:00Z,1573-1-1-00002,,device_not_recording
1733380800000,2024-12-05T06:40:00Z,1573-1-1-00002,,device_not_recording
1733380860000,2024-12-05T06:41:00Z,1573-1-1-00002,,device_not_recording
1733380920000,2024-12-05T06:42:00Z,1573-1-1-00002,,device_not_recording
1733380980000,2024-12-05T06:43:00Z,1573-1-1-00002,,device_not_recording
1733381040000,2024-12-05T06:44:00Z,1573-1-1-00002,,device_not_recording
1733381100000,2024-12-05T06:45:00Z,1573-1-1-00002,,device_not_recording
1733381160000,2024-12-05T06:46:00Z,1573-1-1-00002,,device_not_recording
1733381220000,2024-12-05T06:47:00Z,1573-1-1-00002,,device_not_recording
1733381280000,2024-12-05T06:48:00Z,1573-1-1-00002,,device_not_recording
1733381340000,2024-12-05T06:49:00Z,1573-1-1-00002,,device_not_recording
1733381400000,2024-12-05T06:50:00Z,1573-1-1-00002,,device_not_recording
1733381460000,2024-12-05T06:51:00Z,1573-1-1-00002,,device_not_recording
1733381520000,2024-12-05T06:52:00Z,1573-1-1-00002,,device_not_recording
1733381580000,2024-12-05T06:53:00Z,1573-1-1-00002,,device_not_recording
1733381640000,2024-12-05T06:54:00Z,1573-1-1-00002,,device_not_recording
1733381700000,2024-12-05T06:55:00Z,1573-1-1-00002,,device_not_recording
1733381760000,2024-12-05T06:56:00Z,1573-1-1-00002,,device_not_recording
1733381820000,2024-12-05T06:57:00Z,1573-1-1-00002,,device_not_recording
1733381880000,2024-12-05T06:58:00Z,1573-1-1-00002,,device_not_recording
1733381940000,2024-12-05T06:59:00Z,1573-1-1-00002,,device_not_recording
1733382000000,2024-12-05T07:00:00Z,1573-1-1-00002,,device_not_recording
1733382060000,2024-12-05T07:01:00Z,1573-1-1-00002,,device_not_recording
1733382120000,2024-12-05T07:02:00Z,1573-1-1-00002,,device_not_recording
1733382180000,2024-12-05T07:03:00Z,1573-1-1-00002,,device_not_recording
1733382240000,2024-12-05T07:04:00Z,1573-1-1-00002,,device_not_recording
1733382300000,2024-12-05T07:05:00Z,1573-1-1-00002,,device_not_recording
1733382360000,2024-12-05T07:06:00Z,1573-1-1-00002,,device_not_recording
1733382420000,2024-12-05T07:07:00Z,1573-1-1-00002,,device_not_recording
1733382480000,2024-12-05T07:08:00Z,1573-1-1-00002,,device_not_recording
1733382540000,2024-12-05T07:09:00Z,1573-1-1-00002,,device_not_recording
1733382600000,2024-12-05T07:10:00Z,1573-1-1-00002,,device_not_recording
1733382660000,2024-12-05T07:11:00Z,1573-1-1-00002,,device_not_recording
1733382720000,2024-12-05T07:12:00Z,1573-1-1-00002,,device_not_recording
1733382780000,2024-12-05T07:13:00Z,1573-1-1-00002,,device_not_recording
1733382840000,2024-12-05T07:14:00Z,1573-1-1-00002,,device_not_recording
1733382900000,2024-12-05T07:15:00Z,1573-1-1-00002,,device_not_recording
1733382960000,2024-12-05T07:16:00Z,1573-1-1-00002,,device_not_recording
1733383020000,2024-12-05T07:17:00Z,1573-1-1-00002,,device_not_recording
1733383080000,2024-12-05T07:18:00Z,1573-1-1-00002,,device_not_recording
1733383140000,2024-12-05T07:19:00Z,1573-1-1-00002,,device_not_recording
1733383200000,2024-12-05T07:20:00Z,1573-1-1-00002,,device_not_recording
1733383260000,2024-12-05T07:21:00Z,1573-1-1-00002,,device_not_recording
1733383320000,2024-12-05T07:22:00Z,1573-1-1-00002,,device_not_recording
1733383380000,2024-12-05T07:23:00Z,1573-1-1-00002,,device_not_recording
1733383440000,2024-12-05T07:24:00Z,1573-1-1-00002,,device_not_recording
1733383500000,2024-12-05T07:25:00Z,1573-1-1-00002,,device_not_recording
1733383560000,2024-12-05T07:26:00Z,1573-1-1-00002,,device_not_recording
1733383620000,2024-12-05T07:27:00Z,1573-1-1-00002,,device_not_recording
1733383680000,2024-12-05T07:28:00Z,1573-1-1-00002,,device_not_recording
1733383740000,2024-12-05T07:29:00Z,1573-1-1-00002,,device_not_recording
1733383800000,2024-12-05T07:30:00Z,1573-1-1-00002,,device_not_recording
1733383860000,2024-12-05T07:31:00Z,1573-1-1-00002,,device_not_recording
1733383920000,2024-12-05T07:32:00Z,1573-1-1-00002,,device_not_recording
1733383980000,2024-12-05T07:33:00Z,1573-1-1-00002,,device_not_recording
1733384040000,2024-12-05T07:34:00Z,1573-1-1-00002,,device_not_recording
1733384100000,2024-12-05T07:35:00Z,1573-1-1-00002,,device_not_recording
1733384160000,2024-12-05T07:36:00Z,1573-1-1-00002,,device_not_recording
1733384220000,2024-12-05T07:37:00Z,1573-1-1-00002,,device_not_recording
1733384280000,2024-12-05T07:38:00Z,1573-1-1-00002,,device_not_recording
1733384340000,2024-12-05T07:39:00Z,1573-1-1-00002,,device_not_recording
1733384400000,2024-12-05T07:40:00Z,1573-1-1-00002,,device_not_recording
1733384460000,2024-12-05T07:41:00Z,1573-1-1-00002,,device_not_recording
1733384520000,2024-12-05T07:42:00Z,1573-1-1-00002,,device_not_recording
1733384580000,2024-12-05T07:43:00Z,1573-1-1-00002,,device_not_recording
1733384640000,2024-12-05T07:44:00Z,1573-1-1-00002,,device_not_recording
1733384700000,2024-12-05T07:45:00Z,1573-1-1-00002,,device_not_recording
1733384760000,2024-12-05T07:46:00Z,1573-1-1-00002,,device_not_recording
1733384820000,2024-12-05T07:47:00Z,1573-1-1-00002,,device_not_recording
1733384880000,2024-12-05T07:48:00Z,1573-1-1-00002,,device_not_recording
1733384940000,2024-12-05T07:49:00Z,1573-1-1-00002,,device_not_recording
1733385000000,2024-12-05T07:50:00Z,1573-1-1-00002,,device_not_recording
1733385060000,2024-12-05T07:51:00Z,1573-1-1-00002,,device_not_recording
1733385120000,2024-12-05T07:52:00Z,1573-1-1-00002,,device_not_recording
1733385180000,2024-12-05T07:53:00Z,1573-1-1-00002,,device_not_recording
1733385240000,2024-12-05T07:54:00Z,1573-1-1-00002,,device_not_recording
1733385300000,2024-12-05T07:55:00Z,1573-1-1-00002,,device_not_recording
1733385360000,2024-12-05T07:56:00Z,1573-1-1-00002,,device_not_recording
1733385420000,2024-12-05T07:57:00Z,1573-1-1-00002,,device_not_recording
1733385480000,2024-12-05T07:58:00Z,1573-1-1-00002,,device_not_recording
1733385540000,2024-12-05T07:59:00Z,1573-1-1-00002,,device_not_recording
1733385600000,2024-12-05T08:00:00Z,1573-1-1-00002,,device_not_recording
1733385660000,2024-12-05T08:01:00Z,1573-1-1-00002,,device_not_recording
1733385720000,2024-12-05T08:02:00Z,1573-1-1-00002,,device_not_recording
1733385780000,2024-12-05T08:03:00Z,1573-1-1-00002,,device_not_recording
1733385840000,2024-12-05T08:04:00Z,1573-1-1-00002,,device_not_recording
1733385900000,2024-12-05T08:05:00Z,1573-1-1-00002,,device_not_recording
1733385960000,2024-12-05T08:06:00Z,1573-1-1-00002,,device_not_recording
1733386020000,2024-12-05T08:07:00Z,1573-1-1-00002,,device_not_recording
1733386080000,2024-12-05T08:08:00Z,1573-1-1-00002,,device_not_recording
1733386140000,2024-12-05T08:09:00Z,1573-1-1-00002,,device_not_recording
1733386200000,2024-12-05T08:10:00Z,1573-1-1-00002,,device_not_recording
1733386260000,2024-12-05T08:11:00Z,1573-1-1-00002,,device_not_recording
1733386320000,2024-12-05T08:12:00Z,1573-1-1-00002,,device_not_recording
1733386380000,2024-12-05T08:13:00Z,1573-1-1-00002,,device_not_recording
1733386440000,2024-12-05T08:14:00Z,1573-1-1-00002,,device_not_recording
1733386500000,2024-12-05T08:15:00Z,1573-1-1-00002,,device_not_recording
1733386560000,2024-12-05T08:16:00Z,1573-1-1-00002,,device_not_recording
1733386620000,2024-12-05T08:17:00Z,1573-1-1-00002,,device_not_recording
1733386680000,2024-12-05T08:18:00Z,1573-1-1-00002,,device_not_recording
1733386740000,2024-12-05T08:19:00Z,1573-1-1-00002,,device_not_recording
1733386800000,2024-12-05T08:20:00Z,1573-1-1-00002,,device_not_recording
1733386860000,2024-12-05T08:21:00Z,1573-1-1-00002,,device_not_recording
1733386920000,2024-12-05T08:22:00Z,1573-1-1-00002,,device_not_recording
1733386980000,2024-12-05T08:23:00Z,1573-1-1-00002,,device_not_recording
1733387040000,2024-12-05T08:24:00Z,1573-1-1-00002,,device_not_recording
1733387100000,2024-12-05T08:25:00Z,1573-1-1-00002,,device_not_recording
1733387160000,2024-12-05T08:26:00Z,1573-1-1-00002,,device_not_recording
1733387220000,2024-12-05T08:27:00Z,1573-1-1-00002,,device_not_recording
1733387280000,2024-12-05T08:28:00Z,1573-1-1-00002,,device_not_recording
1733387340000,2024-12-05T08:29:00Z,1573-1-1-00002,,device_not_recording
1733387400000,2024-12-05T08:30:00Z,1573-1-1-00002,,device_not_recording
1733387460000,2024-12-05T08:31:00Z,1573-1-1-00002,,device_not_recording
1733387520000,2024-12-05T08:32:00Z,1573-1-1-00002,,device_not_recording
1733387580000,2024-12-05T08:33:00Z,1573-1-1-00002,,device_not_recording
1733387640000,2024-12-05T08:34:00Z,1573-1-1-00002,,device_not_recording
1733387700000,2024-12-05T08:35:00Z,1573-1-1-00002,,device_not_recording
1733387760000,2024-12-05T08:36:00Z,1573-1-1-00002,,device_not_recording
1733387820000,2024-12-05T08:37:00Z,1573-1-1-00002,,device_not_recording
1733387880000,2024-12-05T08:38:00Z,1573-1-1-00002,,device_not_recording
1733387940000,2024-12-05T08:39:00Z,1573-1-1-00002,,device_not_recording
1733388000000,2024-12-05T08:40:00Z,1573-1-1-00002,,device_not_recording
1733388060000,2024-12-05T08:41:00Z,1573-1-1-00002,,device_not_recording
1733388120000,2024-12-05T08:42:00Z,1573-1-1-00002,,device_not_recording
1733388180000,2024-12-05T08:43:00Z,1573-1-1-00002,,device_not_recording
1733388240000,2024-12-05T08:44:00Z,1573-1-1-00002,,device_not_recording
